timestamp,dataset,model,model_type,run_type,metric,transform,transform_param,score
20241028_102305,deepglobe,resnet,cnn,NT,test_mAP_macro,median,15,0.2290624976158142
20241028_143545,caltech,deit,transformer,NT,test_accuracy_macro,gaussian,2.0,0.5228882431983948
20241028_161900,caltech_120,mobilenet,cnn,NT,test_accuracy_macro,channel_inversion,0,0.4002237617969513
20241028_155824,imagenet,deit,transformer,PT,test_accuracy_macro,median,31,0.03808373585343361
20241028_164734,caltech_120,deit,transformer,NT,test_accuracy_macro,patch_rotation,15,0.36416277289390564
20241028_120019,deepglobe,regnety,cnn,NT,test_mAP_macro,channel_inversion,3,0.21464666724205017
20241028_120717,bigearthnet,resnext,cnn,NT,test_mAP_macro,patch_shuffle,4,0.6487657427787781
20241028_132027,caltech,resnet,cnn,NT,test_accuracy_macro,gaussian,5.0,0.2809964120388031
20241028_130859,rgb_bigearthnet,regnety,cnn,NT,test_mAP_macro,bilateral,5,0.43514013290405273
20241028_111054,bigearthnet,convnext,cnn,NT,test_mAP_macro,patch_rotation,6,0.645862877368927
20241028_124156,deepglobe,pit,transformer,NT,test_mAP_macro,bilateral,0,0.6483032703399658
20241028_155342,imagenet,deit,transformer,PT,test_accuracy_macro,bilateral,31,0.2622925937175751
20241028_114855,bigearthnet,densenet,cnn,NT,test_mAP_macro,patch_shuffle,11,0.5598709583282471
20241028_163633,caltech_120,regnety,cnn,NT,test_accuracy_macro,channel_shuffle,2,0.2762245535850525
20241028_123452,imagenet,densenet,cnn,PT,test_accuracy_macro,gaussian,15.0,0.02363324724137783
20241028_163447,caltech_120,regnety,cnn,NT,test_accuracy_macro,sobel,3,0.08551856875419617
20241028_132454,caltech,efficientnet,cnn,NT,test_accuracy_macro,bilateral,3,0.45226386189460754
20241028_165812,caltech_120,pvt,transformer,NT,test_accuracy_macro,median,31,0.5134561657905579
20241028_144055,caltech,swin,transformer,NT,test_accuracy_macro,median,0,0.6204327344894409
20241028_153927,caltech_120,resnet,cnn,NT,test_accuracy_macro,patch_shuffle,6,0.23487429320812225
20241028_163534,caltech_120,regnety,cnn,NT,test_accuracy_macro,patch_shuffle,15,0.07920406758785248
20241028_132702,bigearthnet,regnety,cnn,NT,test_mAP_macro,channel_inversion,12,0.17993482947349548
20241028_142202,caltech,regnety,cnn,NT,test_accuracy_macro,bilateral,31,0.368675172328949
20241028_104256,bigearthnet,efficientnet,cnn,NT,test_mAP_macro,median,15,0.468533992767334
20241028_123842,bigearthnet,xception,cnn,NT,test_mAP_macro,median,9,0.5263296365737915
20241028_154624,caltech_120,efficientnet,cnn,NT,test_accuracy_macro,patch_rotation,1,0.1677524745464325
20241028_184832,imagenet,convmixer,transformer,PT,test_accuracy_macro,patch_shuffle,2,0.7501716613769531
20241028_135211,rgb_bigearthnet,deit,transformer,NT,test_mAP_macro,patch_shuffle,11,0.5258080959320068
20241028_142308,caltech,regnety,cnn,NT,test_accuracy_macro,gaussian,0.0,0.5155662298202515
20241028_123554,rgb_bigearthnet,xception,cnn,NT,test_mAP_macro,median,0,0.6383288502693176
20241028_143717,caltech,deit,transformer,NT,test_accuracy_macro,patch_shuffle,15,0.1391521692276001
20241028_143722,bigearthnet,pvt,transformer,NT,test_mAP_macro,median,31,0.46011048555374146
20241028_120205,imagenet,regnet,cnn,PT,test_accuracy_macro,gaussian,15.0,0.020124847069382668
20241028_130759,rgb_bigearthnet,inception,cnn,NT,test_mAP_macro,greyscale,1,0.30189624428749084
20241028_144612,caltech,swin,transformer,NT,test_accuracy_macro,channel_inversion,6,0.04676835238933563
20241028_165249,caltech_120,cait,transformer,NT,test_accuracy_macro,patch_shuffle,1,0.48397332429885864
20241028_131527,imagenet,resnext,cnn,PT,test_accuracy_macro,patch_rotation,8,0.39814865589141846
20241028_104906,imagenet,efficientnet,cnn,PT,test_accuracy_macro,median,31,0.06619559973478317
20241028_151915,caltech,convmixer,transformer,NT,test_accuracy_macro,bilateral,15,0.4976072609424591
20241028_104914,deepglobe,convnext,cnn,NT,test_mAP_macro,channel_inversion,2,0.21405315399169922
20241028_113442,deepglobe,xception,cnn,NT,test_mAP_macro,median,31,0.2290624976158142
20241028_122717,imagenet,densenet,cnn,PT,test_accuracy_macro,median,3,0.7542763352394104
